,smiles,descriptors
1973,Cl[C:25]([CH3:26])=[O:27].[CH3:1][O:2][c:3]1[cH:4][c:5]([N:6]([CH3:7])[C:8](=[O:9])[c:10]2[cH:11][cH:12][c:13]([Cl:14])[c:15]([N+:16](=[O:17])[O-:18])[cH:19]2)[cH:20][c:21]([O:22][CH3:23])[cH:24]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([N:6]([CH3:7])[C:8](=[O:9])[c:10]2[cH:11][cH:12][c:13]([Cl:14])[c:15]([N+:16](=[O:17])[O-:18])[cH:19]2)[cH:20][c:21]([O:22][CH3:23])[c:24]1[C:25]([CH3:26])=[O:27],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1974,Cl[C:17]([CH3:18])=[O:19].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([N:10]([CH3:11])[C:12](=[O:13])[c:14]2[cH:15][cH:16][c:20]([Cl:21])[c:22]([N+:23](=[O:24])[O-:25])[cH:26]2)[cH:27]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([N:10]([CH3:11])[C:12](=[O:13])[c:14]2[cH:15][c:16]([C:17]([CH3:18])=[O:19])[c:20]([Cl:21])[c:22]([N+:23](=[O:24])[O-:25])[cH:26]2)[cH:27]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1975,Cl[C:24]([CH3:25])=[O:26].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([N:10]([CH3:11])[C:12](=[O:13])[c:14]2[cH:15][c:16]([N+:17](=[O:18])[O-:19])[c:20]([Cl:21])[cH:22][cH:23]2)[cH:27]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([N:10]([CH3:11])[C:12](=[O:13])[c:14]2[cH:15][c:16]([N+:17](=[O:18])[O-:19])[c:20]([Cl:21])[cH:22][c:23]2[C:24]([CH3:25])=[O:26])[cH:27]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1976,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:15]1[O:16][CH3:17].Cl[C:8](=[O:9])[CH2:10][CH2:11][N+:12](=[O:13])[O-:14]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[CH2:10][CH2:11][N+:12](=[O:13])[O-:14])[c:15]1[O:16][CH3:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1977,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:14][c:15]1[O:16][CH3:17].Cl[C:7](=[O:8])[CH2:9][CH2:10][N+:11](=[O:12])[O-:13]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[CH2:9][CH2:10][N+:11](=[O:12])[O-:13])[cH:14][c:15]1[O:16][CH3:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1978,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7](-[c:8]2[cH:9][cH:10][cH:21][s:22]2)[cH:23]1.Cl[C:11](=[O:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][c:18]1[O:19][CH3:20]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7](-[c:8]2[cH:9][c:10]([C:11](=[O:12])[c:13]3[cH:14][cH:15][cH:16][cH:17][c:18]3[O:19][CH3:20])[cH:21][s:22]2)[cH:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1979,[cH:11]1[c:12]([O:13][CH3:14])[cH:15][cH:16][cH:17][c:18]1-[c:19]1[cH:20][cH:21][cH:22][s:23]1.Cl[C:9]([c:8]1[c:3]([O:2][CH3:1])[cH:4][cH:5][cH:6][cH:7]1)=[O:10]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9](=[O:10])[c:11]1[c:12]([O:13][CH3:14])[cH:15][cH:16][cH:17][c:18]1-[c:19]1[cH:20][cH:21][cH:22][s:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1980,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7](-[c:8]2[cH:9][cH:10][cH:11][s:22]2)[cH:23]1.Cl[C:12](=[O:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][c:19]1[O:20][CH3:21]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7](-[c:8]2[cH:9][cH:10][c:11]([C:12](=[O:13])[c:14]3[cH:15][cH:16][cH:17][cH:18][c:19]3[O:20][CH3:21])[s:22]2)[cH:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1981,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:16][c:17](-[c:18]2[cH:19][cH:20][cH:21][s:22]2)[cH:23]1.Cl[C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][c:13]1[O:14][CH3:15]>>[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6](=[O:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[O:14][CH3:15])[cH:16][c:17](-[c:18]2[cH:19][cH:20][cH:21][s:22]2)[cH:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1982,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7](-[c:8]2[s:9][cH:10][cH:11][cH:12]2)[cH:23]1.Cl[C:13](=[O:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1[O:21][CH3:22]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7](-[c:8]2[s:9][cH:10][cH:11][c:12]2[C:13](=[O:14])[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]2[O:21][CH3:22])[cH:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1983,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:17](-[c:18]2[cH:19][cH:20][cH:21][s:22]2)[cH:23]1.Cl[C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[O:15][CH3:16]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[O:15][CH3:16])[c:17](-[c:18]2[cH:19][cH:20][cH:21][s:22]2)[cH:23]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1984,[cH:11]1[cH:12][cH:13][c:14](-[c:15]2[cH:16][cH:17][cH:18][s:19]2)[cH:20][c:21]1[O:22][CH3:23].Cl[C:9]([c:8]1[c:3]([O:2][CH3:1])[cH:4][cH:5][cH:6][cH:7]1)=[O:10]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9](=[O:10])[c:11]1[cH:12][cH:13][c:14](-[c:15]2[cH:16][cH:17][cH:18][s:19]2)[cH:20][c:21]1[O:22][CH3:23],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1985,Cl[C:2](=[O:1])[CH2:3][Cl:4].[cH:5]1[cH:6][c:7]([OH:8])[c:9]([OH:10])[c:11]([OH:12])[cH:13]1>>[O:1]=[C:2]([CH2:3][Cl:4])[c:5]1[cH:6][c:7]([OH:8])[c:9]([OH:10])[c:11]([OH:12])[cH:13]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1986,Cl[C:2](=[O:1])[CH2:3][Cl:4].[cH:5]1[cH:6][cH:7][c:8]([OH:9])[c:10]([OH:11])[c:12]1[OH:13]>>[O:1]=[C:2]([CH2:3][Cl:4])[c:5]1[cH:6][cH:7][c:8]([OH:9])[c:10]([OH:11])[c:12]1[OH:13],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1987,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][cH:16][cH:30][c:31]4[C:32]3=[O:33])[cH:34][cH:35][c:36]2[o:37]1.Cl[C:17](=[O:18])[c:19]1[cH:20][cH:21][c:22]([O:23][CH2:24][CH2:25][CH2:26][Cl:27])[cH:28][cH:29]1>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][c:16]([C:17](=[O:18])[c:19]5[cH:20][cH:21][c:22]([O:23][CH2:24][CH2:25][CH2:26][Cl:27])[cH:28][cH:29]5)[cH:30][c:31]4[C:32]3=[O:33])[cH:34][cH:35][c:36]2[o:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1988,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][cH:16][cH:17][c:31]4[C:32]3=[O:33])[cH:34][cH:35][c:36]2[o:37]1.Cl[C:18](=[O:19])[c:20]1[cH:21][cH:22][c:23]([O:24][CH2:25][CH2:26][CH2:27][Cl:28])[cH:29][cH:30]1>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][cH:16][c:17]([C:18](=[O:19])[c:20]5[cH:21][cH:22][c:23]([O:24][CH2:25][CH2:26][CH2:27][Cl:28])[cH:29][cH:30]5)[c:31]4[C:32]3=[O:33])[cH:34][cH:35][c:36]2[o:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1989,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:22]([N:23]3[C:24](=[O:25])[c:26]4[cH:27][cH:28][cH:29][cH:30][c:31]4[C:32]3=[O:33])[cH:34][cH:35][c:36]2[o:37]1.Cl[C:9](=[O:10])[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][CH2:17][CH2:18][Cl:19])[cH:20][cH:21]1>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[c:8]([C:9](=[O:10])[c:11]3[cH:12][cH:13][c:14]([O:15][CH2:16][CH2:17][CH2:18][Cl:19])[cH:20][cH:21]3)[c:22]([N:23]3[C:24](=[O:25])[c:26]4[cH:27][cH:28][cH:29][cH:30][c:31]4[C:32]3=[O:33])[cH:34][cH:35][c:36]2[o:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1990,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[o:6][c:7]2[cH:8][cH:9][c:10]([N:11]3[C:12](=[O:13])[c:14]4[cH:15][cH:16][cH:17][cH:18][c:19]4[C:20]3=[O:21])[cH:22][c:23]2[cH:24]1.Cl[C:25](=[O:26])[c:27]1[cH:28][cH:29][c:30]([O:31][CH2:32][CH2:33][CH2:34][Cl:35])[cH:36][cH:37]1>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[o:6][c:7]2[cH:8][cH:9][c:10]([N:11]3[C:12](=[O:13])[c:14]4[cH:15][cH:16][cH:17][cH:18][c:19]4[C:20]3=[O:21])[cH:22][c:23]2[c:24]1[C:25](=[O:26])[c:27]1[cH:28][cH:29][c:30]([O:31][CH2:32][CH2:33][CH2:34][Cl:35])[cH:36][cH:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1991,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][cH:16][cH:17][c:18]4[C:19]3=[O:20])[cH:21][cH:35][c:36]2[o:37]1.Cl[C:22](=[O:23])[c:24]1[cH:25][cH:26][c:27]([O:28][CH2:29][CH2:30][CH2:31][Cl:32])[cH:33][cH:34]1>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][cH:16][cH:17][c:18]4[C:19]3=[O:20])[c:21]([C:22](=[O:23])[c:24]3[cH:25][cH:26][c:27]([O:28][CH2:29][CH2:30][CH2:31][Cl:32])[cH:33][cH:34]3)[cH:35][c:36]2[o:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1992,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][cH:16][cH:17][c:18]4[C:19]3=[O:20])[cH:21][cH:22][c:36]2[o:37]1.Cl[C:23](=[O:24])[c:25]1[cH:26][cH:27][c:28]([O:29][CH2:30][CH2:31][CH2:32][Cl:33])[cH:34][cH:35]1>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([N:10]3[C:11](=[O:12])[c:13]4[cH:14][cH:15][cH:16][cH:17][c:18]4[C:19]3=[O:20])[cH:21][c:22]([C:23](=[O:24])[c:25]3[cH:26][cH:27][c:28]([O:29][CH2:30][CH2:31][CH2:32][Cl:33])[cH:34][cH:35]3)[c:36]2[o:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1993,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[s:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[cH:13]1.Cl[C:14](=[O:15])[c:16]1[cH:17][c:18]([Br:19])[cH:20][cH:21][c:22]1[O:23][CH3:24]>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[s:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[c:13]1[C:14](=[O:15])[c:16]1[cH:17][c:18]([Br:19])[cH:20][cH:21][c:22]1[O:23][CH3:24],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1994,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][cH:9][cH:10][cH:22][c:23]2[s:24]1.Cl[C:11](=[O:12])[c:13]1[cH:14][c:15]([Br:16])[cH:17][cH:18][c:19]1[O:20][CH3:21]>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][cH:9][c:10]([C:11](=[O:12])[c:13]3[cH:14][c:15]([Br:16])[cH:17][cH:18][c:19]3[O:20][CH3:21])[cH:22][c:23]2[s:24]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1995,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][cH:9][cH:21][cH:22][c:23]2[s:24]1.Cl[C:10](=[O:11])[c:12]1[cH:13][c:14]([Br:15])[cH:16][cH:17][c:18]1[O:19][CH3:20]>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][c:9]([C:10](=[O:11])[c:12]3[cH:13][c:14]([Br:15])[cH:16][cH:17][c:18]3[O:19][CH3:20])[cH:21][cH:22][c:23]2[s:24]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1996,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:23]2[s:24]1.Cl[C:12](=[O:13])[c:14]1[cH:15][c:16]([Br:17])[cH:18][cH:19][c:20]1[O:21][CH3:22]>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][cH:9][cH:10][c:11]([C:12](=[O:13])[c:14]3[cH:15][c:16]([Br:17])[cH:18][cH:19][c:20]3[O:21][CH3:22])[c:23]2[s:24]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1997,[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[cH:8][cH:20][cH:21][cH:22][c:23]2[s:24]1.Cl[C:9](=[O:10])[c:11]1[cH:12][c:13]([Br:14])[cH:15][cH:16][c:17]1[O:18][CH3:19]>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][c:7]2[c:8]([C:9](=[O:10])[c:11]3[cH:12][c:13]([Br:14])[cH:15][cH:16][c:17]3[O:18][CH3:19])[cH:20][cH:21][cH:22][c:23]2[s:24]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1998,Cl[C:10]([c:9]1[c:3]([O:2][CH3:1])[cH:4][cH:5][c:6]([Br:7])[cH:8]1)=[O:11].[cH:12]1[c:13]([CH3:14])[o:15][c:16]2[cH:17][cH:18][c:19]([CH2:20][C:21]#[N:22])[cH:23][c:24]12>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][c:9]1[C:10](=[O:11])[c:12]1[c:13]([CH3:14])[o:15][c:16]2[cH:17][cH:18][c:19]([CH2:20][C:21]#[N:22])[cH:23][c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1999,Cl[C:10]([c:9]1[c:3]([O:2][CH3:1])[cH:4][cH:5][c:6]([Br:7])[cH:8]1)=[O:11].[cH:12]1[cH:13][c:14]2[o:15][c:16]([CH3:17])[cH:18][c:19]2[cH:20][c:21]1[CH2:22][C:23]#[N:24]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][c:9]1[C:10](=[O:11])[c:12]1[cH:13][c:14]2[o:15][c:16]([CH3:17])[cH:18][c:19]2[cH:20][c:21]1[CH2:22][C:23]#[N:24],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2000,Cl[C:10]([c:9]1[c:3]([O:2][CH3:1])[cH:4][cH:5][c:6]([Br:7])[cH:8]1)=[O:11].[cH:12]1[cH:13][c:14]([CH2:15][C:16]#[N:17])[cH:18][c:19]2[cH:20][c:21]([CH3:22])[o:23][c:24]12>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][c:9]1[C:10](=[O:11])[c:12]1[cH:13][c:14]([CH2:15][C:16]#[N:17])[cH:18][c:19]2[cH:20][c:21]([CH3:22])[o:23][c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2001,Cl[C:10]([c:9]1[c:3]([O:2][CH3:1])[cH:4][cH:5][c:6]([Br:7])[cH:8]1)=[O:11].[cH:12]1[c:13]([CH2:14][C:15]#[N:16])[cH:17][cH:18][c:19]2[o:20][c:21]([CH3:22])[cH:23][c:24]12>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][c:9]1[C:10](=[O:11])[c:12]1[c:13]([CH2:14][C:15]#[N:16])[cH:17][cH:18][c:19]2[o:20][c:21]([CH3:22])[cH:23][c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2002,Cl[C:17]([CH3:18])=[O:19].[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2-[c:13]2[cH:14][cH:15][cH:16][cH:20][c:21]21>>[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2-[c:13]2[cH:14][cH:15][c:16]([C:17]([CH3:18])=[O:19])[cH:20][c:21]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2003,Cl[C:10]([CH3:11])=[O:12].[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][cH:8][cH:9][cH:13][c:14]2-[c:15]2[cH:16][cH:17][c:18]([Br:19])[cH:20][c:21]21>>[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][cH:8][c:9]([C:10]([CH3:11])=[O:12])[cH:13][c:14]2-[c:15]2[cH:16][cH:17][c:18]([Br:19])[cH:20][c:21]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2004,Cl[C:15]([CH3:16])=[O:17].[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2-[c:12]2[cH:13][cH:14][c:18]([Br:19])[cH:20][c:21]21>>[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2-[c:12]2[cH:13][c:14]([C:15]([CH3:16])=[O:17])[c:18]([Br:19])[cH:20][c:21]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2005,Cl[C:15]([CH3:16])=[O:17].[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2-[c:13]2[cH:14][cH:18][cH:19][cH:20][c:21]21>>[CH3:1][CH2:2][C:3]1([CH2:4][CH3:5])[c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2-[c:13]2[c:14]([C:15]([CH3:16])=[O:17])[cH:18][cH:19][cH:20][c:21]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
